Title,Type,Eps,Season,Year,Day,Timeslot,Source,Runtime,Rating,Score,Popularity,Sequel,Studio,Genres,Producers,Licensors
Monster Musume no Iru Nichijou,TV,12,Summer,2015,Wednesdays,0:30,Manga,23,R+,7.33,"253,893",FALSE,Lerche,"Harem,Comedy,Romance,Ecchi,Fantasy,Seinen","Genco,TOHOanimation",SentaiFilmworks
Nogizaka Haruka no Himitsu,TV,12,Summer,2008,,,Lightnovel,25,PG-13,7.33,"89,618",FALSE,Diomedea,"Comedy,Romance","GeneonUniversalEntertainment,ASCIIMediaWorks,StudioMausu",
Sakurada Reset,TV,24,Spring,2017,Wednesdays,23:30,Lightnovel,25,PG-13,7.33,"67,897",FALSE,DavidProduction,"Mystery,SuperPower,Supernatural,School","MediaFactory,flyingDOG,AsmikAceEntertainment,Showgate,TeichikuEntertainment,HakuhodoDYMusic&Pictures,KansaiTelecasting,BS11,SonyPCL,RadioOsaka,A-Sketch,Parco,e-notion",SentaiFilmworks
Sola,TV,13,Spring,2007,,,Manga,24,PG-13,7.33,"76,807",FALSE,Nomad,"Drama,Romance,SliceofLife,Supernatural",Lantis,BandaiEntertainment
Subete ga F ni Naru: The Perfect Insider,TV,11,Fall,2015,Fridays,0:55,Novel,23,R,7.33,"96,914",FALSE,A-1Pictures,"Sci-Fi,Mystery,Psychological","Aniplex,Dentsu,FujiTV,KyorakuIndustrialHoldings,KansaiTelecasting",SentaiFilmworks
Suzuka,TV,26,Summer,2005,,,Manga,23,PG-13,7.33,"75,888",FALSE,StudioComet,"Sports,Drama,Romance,Shounen","Marvelous,StarchildRecords,StudioJack",Funimation
D.N.Angel,TV,26,Spring,2003,,,Manga,23,PG-13,7.32,"137,335",FALSE,Xebec,"Action,Comedy,Magic,Romance,Fantasy,School,Shoujo",KadokawaShoten,"ADVFilms,DiscotekMedia"
Dimension W,TV,12,Winter,2016,Sundays,22:30,Manga,24,R,7.32,"165,209",FALSE,"Orange,Studio3Hz","Action,Sci-Fi,Seinen","BandaiVisual,SquareEnix,Lantis,TokyoMX,GoodSmileCompany,Q-Tec,IWill",Funimation
Gakusen Toshi Asterisk 2nd Season,TV,12,Spring,2016,Saturdays,22:30,Lightnovel,24,PG-13,7.32,"147,670",TRUE,A-1Pictures,"Sci-Fi,Harem,Comedy,Supernatural,Romance,Ecchi,Fantasy,School","Aniplex,Animax,Movic,flyingDOG,BandaiNamcoEntertainment,AsahiBroadcasting",AniplexofAmerica
Gamers!,TV,12,Summer,2017,Thursdays,21:00,Lightnovel,24,PG-13,7.32,"161,895",FALSE,PineJam,"Comedy,Romance,School","SonyPicturesEntertainment,FrontierWorks,KadokawaShoten,AT-X,NBCUniversalEntertainmentJapan,TokyoMX,i0+,ChugaiMiningCo.,Ltd.,BS11",Funimation
High School Fleet,TV,12,Spring,2016,Sundays,0:00,Original,24,PG-13,7.32,"52,373",FALSE,ProductionIMS,"Action,Military,School","Aniplex,HalfH.PStudio,AsmikAceEntertainment,Graphinica,BS11,ContentsSeed",AniplexofAmerica
Hyakko,TV,13,Fall,2008,,,Manga,24,PG-13,7.32,"34,843",FALSE,NipponAnimation,"Comedy,School,SliceofLife",FlexComics,NozomiEntertainment
Karneval (TV),TV,13,Spring,2013,,,Manga,24,PG-13,7.32,"126,348",FALSE,Manglobe,"Action,Fantasy,Josei,Mystery,Sci-Fi","BandaiVisual,Lantis,Ichijinsha",Funimation
Onegai☆Teacher,TV,12,Winter,2002,Thursdays,Unknown,Original,23,PG-13,7.32,"111,054",FALSE,Daume,"Sci-Fi,Comedy,Drama,Romance,School","BandaiVisual,Genco","NozomiEntertainment,BandaiEntertainment"
Ou Dorobou Jing,TV,13,Spring,2002,,,Manga,24,PG-13,7.32,"25,614",FALSE,StudioDeen,"Adventure,Comedy,Fantasy,Sci-Fi,Shounen",Aniplex,ADVFilms
Tactics,TV,25,Fall,2004,,,Manga,24,PG-13,7.32,"29,847",FALSE,StudioDeen,"Comedy,Drama,Fantasy,Mystery,Shounen,SuperPower","StudioIzena,MediaNet",
Tamayura: Hitotose,TV,12,Fall,2011,Mondays,9:00,Original,24,G,7.32,"29,075",TRUE,TYOAnimations,"SliceofLife,Comedy,Drama","BIGLOBE,RAY",NozomiEntertainment
Uta no☆Prince-sama♪ Maji Love 1000%,TV,13,Summer,2011,,,Visualnovel,25,PG-13,7.32,"121,040",FALSE,A-1Pictures,"Harem,Music,Comedy,Romance,School,Shoujo","StarchildRecords,Movic,Dwango,Showgate",SentaiFilmworks
Campione!: Matsurowanu Kamigami to Kamigoroshi no Maou,TV,13,Summer,2012,,,Lightnovel,24,PG-13,7.31,"187,002",FALSE,Diomedea,"Comedy,Ecchi,Fantasy,Harem,Magic,Romance","Lantis,AT-X,BarnumStudio,MagicCapsule,WarnerBros.,KlockWorx,Shueisha,BullsEye",SentaiFilmworks
Druaga no Tou: The Aegis of Uruk,TV,12,Spring,2008,,,Game,25,PG-13,7.31,"79,417",FALSE,Gonzo,"Adventure,Comedy,Fantasy","Dentsu,SotsuMusicPublishing",Funimation
Hitsugi no Chaika: Avenging Battle,TV,10,Fall,2014,Thursdays,1:05,Lightnovel,23,R,7.31,"111,704",TRUE,Bones,"Action,Adventure,Comedy,Romance,Fantasy","KadokawaShoten,flyingDOG,FujimiShobo",SentaiFilmworks
Inou-Battle wa Nichijou-kei no Naka de,TV,12,Fall,2014,Tuesdays,2:05,Lightnovel,24,PG-13,7.31,"185,147",FALSE,Trigger,"SliceofLife,Comedy,Supernatural,Romance,School","TVTokyo,Sotsu,HalfH.PStudio,UltraSuperPictures,DIVEIIEntertainment,AvexPictures",SentaiFilmworks
Joukamachi no Dandelion,TV,12,Summer,2015,Fridays,2:16,4-komamanga,24,PG-13,7.31,"82,859",FALSE,ProductionIMS,"SliceofLife,Comedy,SuperPower,Seinen","PonyCanyon,TBS,DAXProduction,Houbunsha,TCEntertainment,DocomoAnimeStore,Nichion",Funimation
Kamigami no Asobi,TV,12,Spring,2014,,,Visualnovel,23,PG-13,7.31,"75,540",FALSE,Brain'sBase,"Fantasy,Harem,Romance,Shoujo,Supernatural","FrontierWorks,Broccoli,Movic,Showgate",SentaiFilmworks
Kidou Tenshi Angelic Layer,TV,26,Spring,2001,Sundays,17:20,Manga,24,PG-13,7.31,"42,661",FALSE,Bones,"Sci-Fi,Comedy,Sports,Drama,Shounen",TVTokyoMusic,"ADVFilms,SentaiFilmworks"
Kimi ga Aruji de Shitsuji ga Ore de,TV,13,Winter,2008,,,Visualnovel,25,R+,7.31,"75,248",FALSE,A.C.G.T.,"Comedy,Ecchi,Harem,Parody,Romance","Lantis,StudioJack,GoodSmileCompany",
Kirarin☆Revolution,TV,153,Spring,2006,Fridays,18:00,Manga,22,PG-13,7.31,"16,923",FALSE,SynergySP,"Comedy,Drama,Romance,Shoujo","ShogakukanProductions,VizMedia,G&GEntertainment,MediaNet,SonyMusicEntertainment",
Knight's & Magic,TV,13,Summer,2017,Sundays,21:00,Lightnovel,24,PG-13,7.31,"73,573",FALSE,8bit,"Action,Fantasy,Mecha,School","BandaiVisual,Genco,Lantis,AT-X,MagicCapsule,Q-Tec,HakuhodoDYMusic&Pictures",
Macross Δ,TV,26,Spring,2016,Sundays,22:30,Original,23,PG-13,7.31,"39,060",TRUE,Satelight,"Action,Military,Sci-Fi,Music,Space,Romance,Mecha","BandaiVisual,BigWest,flyingDOG,TechnoSound",
MM!,TV,12,Fall,2010,,,Lightnovel,23,PG-13,7.31,"148,863",FALSE,Xebec,"Harem,Comedy,Ecchi,School","Lantis,MediaFactory,AT-X",SentaiFilmworks
Motto! Ojamajo Doremi,TV,50,Winter,2001,,,Unknown,24,G,7.31,"10,286",TRUE,ToeiAnimation,"Magic,Fantasy,Comedy,Shoujo",AsahiBroadcasting,
Shin Shirayuki-hime Densetsu Prétear,TV,13,Spring,2001,Wednesdays,18:30,Manga,23,PG-13,7.31,"41,278",FALSE,HalFilmMaker,"Comedy,Drama,Fantasy,Magic,Romance,Shoujo,SuperPower","KadokawaShoten,RondoRobe","ADVFilms,Funimation"
Vandread,TV,13,Fall,2000,Tuesdays,18:30,Original,22,PG-13,7.31,"58,556",FALSE,Gonzo,"Action,Ecchi,Mecha,Sci-Fi,Shounen,Space","GDH,Dentsu,MediaFactory","Funimation,GeneonEntertainmentUSA"
El Cazador de la Bruja,TV,26,Spring,2007,Tuesdays,1:30,Original,24,PG-13,7.3,"35,290",FALSE,BeeTrain,"Adventure,Drama,Mystery",VictorEntertainment,Funimation
HeatGuy J,TV,25,Fall,2002,,,Original,24,PG-13,7.3,"11,781",FALSE,Satelight,"Action,Adventure,Mecha,Police,Sci-Fi","BandaiVisual,TBS","Funimation,GeneonEntertainmentUSA"
Karin,TV,24,Fall,2005,Fridays,0:00,Manga,23,PG-13,7.3,"118,253",FALSE,J.C.Staff,"Comedy,Romance,Vampire,School,Shounen","WOWOW,FrontierWorks,KadokawaShoten,HalfH.PStudio","Funimation,GeneonEntertainmentUSA"
Madan no Ou to Vanadis,TV,13,Fall,2014,Saturdays,20:00,Lightnovel,24,R,7.3,"151,194",FALSE,Satelight,"Adventure,Ecchi,Fantasy,Harem,Romance","MediaFactory,Movic",Funimation
Mouryou no Hako,TV,13,Fall,2008,,,Novel,23,R,7.3,"40,564",FALSE,Madhouse,"Mystery,Seinen,Supernatural,Thriller","VAP,KadokawaShoten,NipponTelevisionNetwork",
Rokujouma no Shinryakusha!? (TV),TV,12,Summer,2014,Saturdays,1:05,Lightnovel,23,PG-13,7.3,"96,200",FALSE,SilverLink.,"Comedy,Harem,School,Supernatural","Genco,Showgate",SentaiFilmworks
Ryuugajou Nanana no Maizoukin (TV),TV,11,Spring,2014,Fridays,1:20,Lightnovel,23,PG-13,7.3,"122,107",FALSE,A-1Pictures,"Comedy,Supernatural","Aniplex,Dentsu,Movic,FujiTV,BIGLOBE,KyorakuIndustrialHoldings",AniplexofAmerica
Shinkyoku Soukai Polyphonica Crimson S,TV,12,Spring,2009,,,Lightnovel,25,PG-13,7.3,"18,539",FALSE,Diomedea,"Drama,Fantasy,Music,Romance,School","Lantis,YomikoAdvertising,PonyCanyon,MagicCapsule,SoftBankCreativeCorp.,T.OEntertainment",MaidenJapan
Umineko no Naku Koro ni,TV,26,Summer,2009,,,Visualnovel,23,R,7.3,"141,282",FALSE,StudioDeen,"Mystery,Horror,Psychological,Supernatural","GeneonUniversalEntertainment,FrontierWorks,Sotsu,Movic","NISAmerica,Inc."
Young Black Jack,TV,12,Fall,2015,Fridays,2:16,Manga,24,PG-13,7.3,"49,490",FALSE,TezukaProductions,"Historical,Drama,Seinen","TBS,Grooove,Being",SentaiFilmworks
Yu☆Gi☆Oh! Arc-V,TV,148,Spring,2014,Sundays,17:30,Manga,24,PG-13,7.3,"23,827",FALSE,StudioGallop,"Action,Game,Fantasy,Shounen","TVTokyo,NihonAdSystems,MarvelousAQL",
Aoharu x Kikanjuu,TV,12,Summer,2015,Fridays,1:46,Manga,24,PG-13,7.29,"122,571",FALSE,Brain'sBase,"Action,Comedy,Sports,Shounen","TBS,DAXProduction,chara-ani.com,SonyMusicCommunications,KingRecords,NichiNare",SentaiFilmworks
Denpa Onna to Seishun Otoko,TV,12,Spring,2011,,,Lightnovel,24,PG-13,7.29,"173,865",FALSE,Shaft,"Sci-Fi,SliceofLife,Comedy","StarchildRecords,TBS","NISAmerica,Inc."
Kiddy Grade,TV,24,Fall,2002,,,Original,23,R+,7.29,"33,092",FALSE,Gonzo,"Action,Sci-Fi,SuperPower,Ecchi,Mecha",gimik,Funimation
Koi Kaze,TV,13,Spring,2004,,,Manga,24,R,7.29,"49,479",FALSE,A.C.G.T.,"Drama,Psychological,Romance,Seinen","GeneonUniversalEntertainment,TVAsahi,RondoRobe",GeneonEntertainmentUSA
Kyoukai no Rinne (TV) 2nd Season,TV,25,Spring,2016,Saturdays,17:30,Manga,24,PG-13,7.29,"20,587",TRUE,Brain'sBase,"Comedy,Supernatural,Romance,School,Shounen","ShogakukanProductions,NHK,Shogakukan",SentaiFilmworks
Ore no Kanojo to Osananajimi ga Shuraba Sugiru,TV,13,Winter,2013,Sundays,0:00,Lightnovel,23,PG-13,7.29,"202,256",FALSE,A-1Pictures,"Comedy,Harem,Romance,School","Aniplex,MagicCapsule,SoftBankCreativeCorp.",AniplexofAmerica
Phi Brain: Kami no Puzzle,TV,25,Fall,2011,,,Original,25,PG-13,7.29,"73,627",FALSE,Sunrise,"Action,Game,Mystery,Shounen",NHK,SentaiFilmworks
Saishuu Heiki Kanojo,TV,13,Summer,2002,,,Manga,24,R,7.29,"64,155",FALSE,Gonzo,"Military,Sci-Fi,Drama,Romance,School","ToeiVideo,ToshibaEMI,TohokushinshaFilmCorporation","VizMedia,SentaiFilmworks"
Tantei Opera Milky Holmes Dai 2 Maku,TV,12,Winter,2012,,,Cardgame,24,PG-13,7.29,"13,082",TRUE,"J.C.Staff,Artland","Comedy,Mystery,SuperPower","Sotsu,Lantis,Dwango,Bushiroad,GoodSmileCompany,ChronoGearCreative",Funimation
Tears to Tiara,TV,26,Spring,2009,,,Visualnovel,24,PG-13,7.29,"55,425",FALSE,WhiteFox,"Action,Adventure,Fantasy,Magic","Dwango,Bushiroad,Showgate,GoodSmileCompany",SentaiFilmworks
Uta no☆Prince-sama♪ Maji Love Legend Star,TV,13,Fall,2016,Sundays,1:00,Visualnovel,24,PG-13,7.29,"18,828",TRUE,A-1Pictures,"Harem,Music,Comedy,Romance,Shoujo","Broccoli,Movic,MAGES.,HakuhodoDYMusic&Pictures,KingRecords",SentaiFilmworks
Wagaya no Oinari-sama.,TV,24,Spring,2008,,,Lightnovel,24,PG-13,7.29,"24,700",FALSE,Zexcs,"Adventure,Fantasy,Shounen,Supernatural","KadokawaShoten,NTTDocomo","NISAmerica,Inc."
Aquarion Evol,TV,26,Winter,2012,,,Original,24,PG-13,7.28,"70,853",TRUE,"Satelight,8bit","Action,Comedy,Drama,Fantasy,Mecha,Romance,Sci-Fi","MediaFactory,Bandai,TohokushinshaFilmCorporation",Funimation
Denki-gai no Honya-san,TV,12,Fall,2014,Thursdays,22:30,Manga,23,PG-13,7.28,"74,208",FALSE,Shin-EiAnimation,"Comedy,Seinen,SliceofLife","Sotsu,PonyCanyon,DAXProduction,ComicUmenohone,Mobcast",PonycanUSA
Kakumeiki Valvrave,TV,12,Spring,2013,,,Original,24,R,7.28,"108,490",FALSE,Sunrise,"Action,Space,Mecha","Aniplex,Dentsu,MainichiBroadcastingSystem,Movic,Bandai,BandaiNamcoEntertainment",AniplexofAmerica
Kyou no 5 no 2 (TV),TV,13,Fall,2008,,,Manga,23,PG-13,7.28,"25,203",FALSE,Xebec,"Comedy,Ecchi,School,Seinen","StarchildRecords,TVTokyoMusic",
To LOVE-Ru,TV,26,Spring,2008,,,Manga,24,R+,7.28,"289,367",FALSE,Xebec,"Comedy,Ecchi,Harem,Romance,School,Sci-Fi","GeneonUniversalEntertainment,TBS,Shueisha",SentaiFilmworks
Ultra Maniac,TV,26,Spring,2003,Tuesdays,22:00,Manga,24,G,7.28,"21,774",FALSE,ProductionReed,"Magic,Comedy,Romance,School,Shoujo","WAOWorld,StudioJack","DiscotekMedia,GeneonEntertainmentUSA"
ViVid Strike!,TV,12,Fall,2016,Sundays,0:30,Original,24,PG-13,7.28,"26,963",FALSE,SevenArcsPictures,"Action,Drama,Magic","KlockWorx,SonyMusicCommunications,Glovision,KingRecords",
Buddy Complex,TV,13,Winter,2014,Mondays,0:00,Original,24,PG-13,7.27,"50,349",FALSE,Sunrise,"Action,Sci-Fi,Mecha","BandaiVisual,Lantis,BandaiNamcoLiveCreative,BandaiNamcoGames,Banpresto,BandaiChannel",Funimation
Dog Days',TV,13,Summer,2012,Saturdays,23:30,Original,23,PG-13,7.27,"63,539",TRUE,SevenArcs,"Action,Adventure,Magic,Fantasy","Aniplex,GoodSmileCompany",
Gunslinger Girl: Il Teatrino,TV,13,Winter,2008,,,Manga,25,R,7.27,"42,321",TRUE,Artland,"Action,Drama,Military,Sci-Fi",Marvelous,Funimation
Hatenkou Yuugi,TV,10,Winter,2008,,,Manga,24,PG-13,7.27,"27,984",FALSE,StudioDeen,"Adventure,Comedy,Drama,Fantasy,Romance,Shoujo","FrontierWorks,Sotsu",SentaiFilmworks
"Inari, Konkon, Koi Iroha.",TV,10,Winter,2014,Wednesdays,1:00,Manga,24,PG-13,7.27,"79,527",FALSE,ProductionIMS,"Comedy,Supernatural,Romance,School,Seinen","DAXProduction,flyingDOG",Funimation
Mahoromatic: Automatic Maiden,TV,12,Fall,2001,,,Manga,24,R+,7.27,"40,190",FALSE,"Gainax,Shaft","Comedy,Ecchi,Military,Romance,Sci-Fi","TBS,PioneerLDC","SentaiFilmworks,GeneonEntertainmentUSA"
Mashiro-iro Symphony: The Color of Lovers,TV,12,Fall,2011,Wednesdays,2:00,Visualnovel,24,PG-13,7.27,"91,323",FALSE,Manglobe,"Harem,Drama,Romance,School","FrontierWorks,Lantis,MediaFactory",SentaiFilmworks
Nogizaka Haruka no Himitsu: Purezza,TV,12,Fall,2009,,,Lightnovel,24,PG-13,7.27,"49,867",TRUE,Diomedea,"Comedy,Ecchi,Romance","ASCIIMediaWorks,StudioMausu,StudioJack",
Ro-Kyu-Bu! SS,TV,12,Summer,2013,,,Lightnovel,24,PG-13,7.27,"24,244",TRUE,"BarnumStudio,ProjectNo.9","Comedy,Ecchi,School,Sports","AT-X,WarnerBros.,KlockWorx,StudioBlanc,ASCIIMediaWorks",
